	text	created_at	id	user_screen_name	user_location	user_time_zone	coordinates	retweeted	in_reply_to_status_id	"in_reply_to_user_id""With Genetically Modified Crops"	" We Can Reclaim Unfarmable Fields the Size of France https://t.co/KInAnuqKe7 #sustainability #science #GMOs"""	4/26/17 17:21	8.57283E+17	TheHappyTalent	Unnamed: 14	Unnamed: 15	Unnamed: 16	FALSERT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10	2017-04-26 19:11:03	857311075058032640	ALHANOOFAK5	saudi,Alshrgya	Unnamed: 22	Unnamed: 23	False	Unnamed: 25	Unnamed: 26
2343	"RT trutherbotyelow While You Were Distracted By The US Election The Senate Outlawed GMO Labeling Nationwide 
"	2017-04-26 04:58:16	857096466204168192	ConsentNo	Unplugged from the matrix 	Pacific Time (US & Canada)		False																			
2344	"I just bought Activated Coconut Charcoal Capsules Organic Food Grade Detox Non GMO Veggie via @amazon 
"	2017-04-26 04:57:38	857096308800327681	Webbie4	SC	Eastern Time (US & Canada)		False																			
2345	"@TheGreatReptar Wanna get some gmo free vegan raymen
"	2017-04-26 04:55:58	857095886593290241	supermoose201	The Dirty, Florida	Eastern Time (US & Canada)		False	8.57083093161e+17	164769512.0																	
2346	"All of a sudden
"	2017-04-26 04:54:12	857095442743648257	puff_it_gmo	Santa barbara 	Pacific Time (US & Canada)		False																			
2347	"@eggandsperm So bottom line youre against just that Or transsexualgay people as well as genetic engineering
"	2017-04-26 04:53:49	857095346450780160	RickySciFi	Everywhere	Pacific Time (US & Canada)		False	8.57094880963e+17	7.73679844597e+17																	
2348	"GMOs messes with the order of nature They wanna make apples that dont rot Thats crazy
"	2017-04-26 04:53:21	857095229396180998	XOkiaa	the come up	Central Time (US & Canada)		False																			
2349	"RT @selinasorrels WE DONT MAKE THE #NEWS

we just report it

#GeoEngineering
#GMO
#Monsanto
#Vaccines
#Fukushima
#Nuclear
#NWO 
"	2017-04-26 04:52:49	857095096994594818	1hugegHugues				False																			
2350	"Can Trump overcome the GMO partyGMO designer robot candidates Christie was their work
"	2017-04-26 04:52:49	857095094939332609	BronzeAgeFire				False																			
2351	"RT @selinasorrels WE DONT MAKE THE #NEWS

we just report it

#GeoEngineering
#GMO
#Monsanto
#Vaccines
#Fukushima
#Nuclear
#NWO 
"	2017-04-26 04:52:48	857095093312004096	angrynationalis		Eastern Time (US & Canada)		False																			
2352	"WE DONT MAKE THE #NEWS

we just report it

#GeoEngineering
#GMO
#Monsanto
#Vaccines
#Fukushima
#Nuclear
#NWO 
"	2017-04-26 04:52:26	857094998512328704	selinasorrels	Plano, Texas			False																			
2353	"RT @RareRareness when u in bed tryna sleep but u thinkin about how they put fluoride in our water chemtrails in the sky and GMO food in
"	2017-04-26 04:51:59	857094884737654784	seeinginfull	Area - Portland, Oregon			False																			
2354	"RT @darren_dazmav Imagine a world with no war no chemtrails no fluoride no GMOS no politicians screwing us at every opportunitywh
"	2017-04-26 04:51:58	857094882745356292	drumglue	isle of wight			False																			
2355	"@eggandsperm Never mind I get this now So all in total its just different forms of genetic engineering Well unle 
"	2017-04-26 04:51:58	857094880962781184	RickySciFi	Everywhere	Pacific Time (US & Canada)		False	8.57094493061e+17	120875947.0																	
2356	"RT @curiouswavefn Great to see Jennifer Doudna come down hard on GMO critics and the tenuous distinction between natural and nonnatura
"	2017-04-26 04:51:34	857094780400087042	MicahJGreen	Texas A&M University	Central Time (US & Canada)		False																			
2357	"RT @8extremes 2017
amp The New Prez
EATS GMO JUNKFOOD
amp IS Proud OF THAT
U Know Hes IN SO MUCH PAIN 
#DumpTheJunk 
"	2017-04-26 04:51:08	857094671524392960	Twitlertwit	Cali	Pacific Time (US & Canada)		False																			
2358	"RT @LogicalHater Look at that GMO on the left Organic gtgtgtgtgtgtgtgtgtgtgtgt 
"	2017-04-26 04:51:07	857094668303126533	Freek7414	Splyffindor, Hogwarts 	Mountain Time (US & Canada)		False																			
2359	"2017
amp The New Prez
EATS GMO JUNKFOOD
amp IS Proud OF THAT
U Know Hes IN SO MUCH PAIN 
#DumpTheJunk 
"	2017-04-26 04:50:18	857094461649715200	8extremes		Pacific Time (US & Canada)		False																			
2360	"Europe is Waging War on Insecticides and GMO Crops  via @organicauthorit
"	2017-04-26 04:49:47	857094330376486912	DFrandano				False																			
2361	"Science Versus Baseless Claims #GMOs #RightToKnow #GMO n 
"	2017-04-26 04:49:34	857094275737280513	NoGMOsVerified				False																			
2362	"RT @sanewman1 Study in Scientific Reports shows GMO and nonGMO corn are not substantially equivalent   via @Sus
"	2017-04-26 04:49:25	857094241872433153	kirkmurphy		Tijuana		False																			
2363	"RT @trutherbotyelow Rising Demand for Organic and NonGMO Grains Outpaces US Production 
"	2017-04-26 04:49:19	857094216115249156	floridayys	Florida, USA	Eastern Time (US & Canada)		False																			
2364	"@ChelseaClinton  I know panic its not organic its the harvest of GMO Frankenstein  food your mommy gets paid by Monsanto  allegedly
"	2017-04-26 04:49:15	857094199921057792	melodiehoku	KAPU			False	8.57092752672e+17	8.15703228084e+17																	
2365	"RT @AllergyKidsDoc I am a MD w a degree in molecular biology I eat #GMO foods without concern dont buy organic foods amp only use generic
"	2017-04-26 04:49:07	857094164470800384	jagow13	Rosetown Sk			False																			
2366	"RT @OnlyFuturistic Never judge a situation youre not in
"	2017-04-26 04:48:28	857094000456720385	puff_it_gmo	Santa barbara 	Pacific Time (US & Canada)		False																			
2367	"RT @agbiotech Do GMOs damage DNA cause cancer or make animals sick The answer to all 3 of these Qs is no Learn why 
"	2017-04-26 04:48:05	857093904969191425	GPdvUTkZarQbyDH				False																			
2368	"RT @DrThomasPaul There are two classes #TheUnconsciousClass and #TheConsciousClass 
Pick a side #Vaxxed Movie @realDonaldTrump
#Monsan
"	2017-04-26 04:47:38	857093790670221312	saraswantos	Jakarta Capital Region			False																			
2369	"RT @DrThomasPaul There are two classes #TheUnconsciousClass and #TheConsciousClass 
Pick a side #Vaxxed Movie @realDonaldTrump
#Monsan
"	2017-04-26 04:46:32	857093515142213632	KraeuterVerbena	Usedom	Berlin		False																			
2370	"RT @trutherbotyelow While You Were Distracted By The US Election The Senate Outlawed GMO Labeling Nationwide 
"	2017-04-26 04:45:55	857093358430429185	trutherbotred	the internets	Pacific Time (US & Canada)		False																			
2371	"Trump loves GMOs so do poison companies Do you need more to know GMOs suck Sign this plz 
"	2017-04-26 04:45:06	857093153890992128	CONTEMPL8	Minneapolis, MN, USA	Central Time (US & Canada)		False																			
2372	"5 x 128 lb Enfamil Enspire Infant Formula MilkBased Powder with Iron NON GMO 
"	2017-04-26 04:45:05	857093149528911872	MobileSalonUS	NY			False																			
2373	"6 x 128lb Enfamil Gentlease Infant Formula MilkBased Powder with Iron NON GMO 
"	2017-04-26 04:45:05	857093148748767233	MobileSalonUS	NY			False																			
2374	"Study in Scientific Reports shows GMO and nonGMO corn are not substantially equivalent   via @SustainablePuls
"	2017-04-26 04:45:01	857093134429413376	sanewman1		Eastern Time (US & Canada)		False																			
2375	"Jeremy Grantham over at GMO Boston the current market doesnt feel like a bubbleits more like we are climbing a wall of worry  100
"	2017-04-26 04:44:59	857093124199415808	MaximillionRuns				False																			
2376	"Where are GMOs grown and banned #GMOFAQ  via @geneticliteracy
"	2017-04-26 04:44:34	857093017508904964	PHILMSMITHJR	Los Angeles, California 			False																			
2377	"RT @GiveawayBandit @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFee
"	2017-04-26 04:44:12	857092928744935424	SavvyMomNYC	NY & Westchester	Eastern Time (US & Canada)		False																			
2378	"RT @trutherbotyelow While You Were Distracted By The US Election The Senate Outlawed GMO Labeling Nationwide 
"	2017-04-26 04:43:50	857092836835110916	databaseDNA	Durkadurkastan, TX	Central Time (US & Canada)		False																			
2379	"@RickySciFi The law Im proposing wouldnt ban IVF or sperm donation Itd rule out male pregnancy female sperm m 
"	2017-04-26 04:43:43	857092806065741825	eggandsperm	Cambridge, MA	Eastern Time (US & Canada)		False	8.57091202961e+17	7.73679844597e+17																	
2380	"RT @8extremes Buyer B AWARE GMO HIDES IN US Consumables
20yrs FAKE science HARMING US Citizens IGNORING Laws2Protect
Our HEALTH amp ECOSyste
"	2017-04-26 04:43:20	857092710775304193	Janice94960669	queensland			False																			
2381	"RT @DrThomasPaul There are two classes #TheUnconsciousClass and #TheConsciousClass 
Pick a side #Vaxxed Movie @realDonaldTrump
#Monsan
"	2017-04-26 04:42:54	857092599991197696	RedGypsyJiF	Colorado	Pacific Time (US & Canada)		False																			
2382	"The latest Farmgate Fresh  Raw Milk Daily  Thanks to @perennialplate @RootsofChange #gmo
"	2017-04-26 04:42:48	857092576230461444	helladelicious	Global BC NY PNG NZ CA ...	Pacific Time (US & Canada)		False																			
2383	"Uncut ft Gmo sosa  RIDE OUT
"	2017-04-26 04:42:15	857092436245585920	WwuRadio				False																			
2384	"@JoeKHBR Joe all i see everywhere is GM crops and VAT isnt added to anything everything costs more than i think it will
"	2017-04-26 04:41:45	857092310873538560	cyarlcyarl	Birmingham/London/Los Angeles			False	8.56870169402e+17	444767372.0																	
2385	"RT @GreenpeaceEU Monsanto used dishonest deceptive amp nontransparent tactics for #GMO amp #Pesticides approvals 
"	2017-04-26 04:41:31	857092253881335808	ElliottLoran	Toronto, ON, Canada	Pacific Time (US & Canada)		False																			
2386	"There are two classes #TheUnconsciousClass and #TheConsciousClass 
Pick a side #Vaxxed Movie @realDonaldTrump
#Monsanto#Bayer #gmo #CDC
"	2017-04-26 04:41:31	857092253000638464	DrThomasPaul	Los Angeles.Worldwide.Skype	Pacific Time (US & Canada)		False																			
2387	"@FreshAirFarmer #billnyethescienceguy #savetheworld on Netflix  @BillNyeSaves has a episode on GMO OMG
"	2017-04-26 04:41:29	857092242061885440	Taylor_of_akind	Ask Camen Sandiego. 			False	8.57034009973e+17	20702724.0																	
2388	"RT @saul42 #GMO Crops Kill Beesnow corporations want to use Drone Bees  
"	2017-04-26 04:41:14	857092178979565568	alwaysthemama	Mattoon, IL  USA	Central Time (US & Canada)		False																			
2389	"RT @MelanieToups Spiderman is my favorite gmo
"	2017-04-26 04:40:47	857092067251638274	fez_hats	Slidell, LA	Central Time (US & Canada)		False																			
2390	"We die if bees die right Well perhaps not when science has practiced a way to make fruits using gmo
"	2017-04-26 04:40:44	857092055637647364	briannalove_7	somewhere in my mind			False																			
2391	"RT @8extremes Buyer B AWARE GMO HIDES IN US Consumables
20yrs FAKE science HARMING US Citizens IGNORING Laws2Protect
Our HEALTH amp ECOSyste
"	2017-04-26 04:40:12	857091921998749696	Flwrgirl66x				False																			
2392	"37 Million #Bees Found Dead In Ontario Canada After Large #GMO Corn Field Was Planted  Herbs Info 
"	2017-04-26 04:37:45	857091304219709441	MadisonJourdan		London		False																			
2393	"Wendy    #NonGmo 
"	2017-04-26 04:36:46	857091055325499392	GMOGottaGo	Denver, CO, United States			False																			
2394	"RT @beachvetlbc You heard correctly #NK603 #GMO has polyamines @GMOsbad @H_O_G_ @HIFarmersDtr @DavidNunezJr1 @Olivefarmer @kierobar 
"	2017-04-26 04:36:45	857091052519469056	GenEngNetwork	Est Jan 1997 to fight GMO's	London		False																			
2395	"RT @kelrobi11 @Olivefarmer @GMOsbad @beachvetlbc @HIFarmersDtr @DavidNunezJr1 @H_O_G_ @kierobar Our bodies have to deal with the inhibitio
"	2017-04-26 04:36:00	857090864904110081	GenEngNetwork	Est Jan 1997 to fight GMO's	London		False																			
2396	"RT @NonGMOProject New regulations in the Europe seek to eradicate both #neonictinoid pesticides and #GMO crops from the EU #GoNonGMO 
"	2017-04-26 04:35:31	857090741985837056	rajatchaudhuri		New Delhi		False																			
2397	"RT @trutherbotyelow While You Were Distracted By The US Election The Senate Outlawed GMO Labeling Nationwide 
"	2017-04-26 04:35:19	857090691784208384	jon_doe_se7en	Finger on the MMA Pulse			False																			
2398	"@SreeIyer1 @Swamy39 @pGurus1 @narendramodi @AmitShah @MalviyaAmit @sambitswaraj @jagdishshetty @upm23 Sir all count 
"	2017-04-26 04:35:15	857090673622880257	eraeyer	Los Angeles, CA			False	8.57087971317e+17	604937872.0																	
2399	"RT @fork_tale @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedClea
"	2017-04-26 04:35:07	857090640907317249	stillblondeaaty	Michigan	Pacific Time (US & Canada)		False																			
2400	"While You Were Distracted By The US Election The Senate Outlawed GMO Labeling Nationwide 
"	2017-04-26 04:35:03	857090624587280385	trutherbotyelow	the internets	Pacific Time (US & Canada)		False																			
2401	"RT @RareRareness when u in bed tryna sleep but u thinkin about how they put fluoride in our water chemtrails in the sky and GMO food in
"	2017-04-26 04:34:34	857090502528819206	murwiser13	moor empire 			False																			
2402	"RT @CMSRIResearch This further underscores the perils of all forms of artificial genetic modification#GMOs 
"	2017-04-26 04:34:09	857090398489104384	ParentAlerte	(photo bajstock.com)			False																			
2403	"NatureWise Vitamin D3 5000 IU for Healthy Muscle Function Bone Health and Immune Support Gluten Free amp   
"	2017-04-26 04:34:07	857090390293438465	carfsm	Toronto, Ontario	Pacific Time (US & Canada)		False																			
2404	"RT @trutherbotpink Hey @BillGates thanks for all the #GMO mosquitoes #Eugenics #Agenda21 #BigPharma
"	2017-04-26 04:34:07	857090387483250688	QuentinLines	Auckland Central, Auckland	Auckland		False																			
2405	"A Real Solution to Feeding the World Family Farms
Industry says we need conventionalGMO farming to feed world
Heres why theyre wrong
"	2017-04-26 04:33:23	857090203726614530	NanaMaryto8		Pacific Time (US & Canada)		False																			
2406	"US EPA Proposing Temporary PesticideFree Zones for #Honeybees   #GMO
"	2017-04-26 04:32:39	857090021463138304	FarmFairyCrafts	Austin, Texas	Central Time (US & Canada)		False																			
2407	"RT @GiveawayBandit @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFee
"	2017-04-26 04:32:11	857089904467226624	debclembuckert	Olathe, KS	Central Time (US & Canada)		False																			
2408	"RT @draco333999 Monsantos #GMO products are Poison Banned almost everywhere except here 
"	2017-04-26 04:30:47	857089552313405440	pizzajon	In a Dream			False																			
2409	"trying to be gmo free has made me freaked out by the grocery store tbh
"	2017-04-26 04:30:40	857089520755499010	ludacrisa	210	Central Time (US & Canada)		False																			
2410	"You are what you eat holds true for cancerAvoid excess consumption of carbonated drinksred meat amp genetically modified foods@KDAHMumbai
"	2017-04-26 04:30:01	857089358993731584	EkSwasthJeevan				False																			
2411	"Buyer B AWARE GMO HIDES IN US Consumables
20yrs FAKE science HARMING US Citizens IGNORING Laws2Protect
Our HEALTH amp 
"	2017-04-26 04:29:50	857089311979835392	8extremes		Pacific Time (US & Canada)		False																			
2412	"Media take diet advice from Cokefunded academics #GMOs #GMO  gw 
"	2017-04-26 04:29:32	857089234225819649	NoGMOsVerified				False																			
2413	"The fact that bill nye supports gmos baffles my mind
"	2017-04-26 04:29:07	857089131964510208	therealjonlund	Kent, OH	Eastern Time (US & Canada)		False																			
2414	"@SkyrimJew or really just waiting until I can have my mind uploaded to a geneticallyengineered catgirl body
"	2017-04-26 04:29:01	857089105611698177	TheReal_n1x	The Wired	Pacific Time (US & Canada)		False	8.57088576232e+17	7.9388372776e+17																	
2415	"@BillNye Bill 20 yrs GMO Did U compare rise in cancer occurrences concurrent w yield rise in GMO crops w Bt amp G 
"	2017-04-26 04:27:33	857088736831655936	mountainmama_67				False	8.56313920143e+17	37710752.0																	
2416	"RT @scifri A genetically modified parasite shows promise for a malaria vaccine #WorldMalariaDay 
"	2017-04-26 04:27:27	857088712638963712	BiteOfAMosquito	Spokane, WA	Quito		False																			
2417	"@realdonaldtrump Protect our food from GMOs or next election your voters will GO  Our food should be made more safer not less
"	2017-04-26 04:27:09	857088637435080704	CerdafiedLisa	Community Rights Foundation LA			False		25073877.0																	
2418	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 04:26:10	857088390575132674	TheItMom	#VowToStandOut	Pacific Time (US & Canada)		False																			
2419	"RT @truthaboutbigc Monsanto Corruption and the Cancer Causing Dangers of GMO Foods video  
#Monsanto #GMO #food
"	2017-04-26 04:25:47	857088292751376384	TonyMerk	mikemg2000@yahoo.com	Pacific Time (US & Canada)		False																			
2420	"RT @GiveawayBandit @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFee
"	2017-04-26 04:24:41	857088014538985472	realadvicegal	Virginia	Central Time (US & Canada)		False																			
2421	"RT @MADGEAustralia @lilredhsb2 @robles_jdaniel @deNutrients @JulieM_273 @smgamesafari @adfoozsixx @Oteachjohn @30ASeawitch @peterdoodes @H
"	2017-04-26 04:24:21	857087931927887875	FreshHealthRev		Pacific Time (US & Canada)		False																			
2422	"@Liz_Flohe Just the soft ones Im on a no GMO diet
"	2017-04-26 04:22:11	857087387561754625	Sgt_Burrito		Mountain Time (US & Canada)		False	8.5708680332e+17	43411983.0																	
2423	"RT @draco333999 Monsantos #GMO products are Poison Banned almost everywhere except here 
"	2017-04-26 04:21:45	857087277960450048	AndrewsHarley	Midwest			False																			
2424	"Vets amp Farmers Show Evidence of Digestive Harm 2 Animals Fed #GMO   
"	2017-04-26 04:20:50	857087046598496256	FarmFairyCrafts	Austin, Texas	Central Time (US & Canada)		False																			
2425	"RT @NCcropbiotech AntiGMO Bills Fail in Oregon 
"	2017-04-26 04:20:38	857086996782731264	edwin_muhumuza	Kampala	Quito		False																			
2426	"RT @franknfoode Plants with Superpowers #GMO webinar now Wednesday at 1230 pm PDT  330 pm EDT  #marchforscience
"	2017-04-26 04:20:35	857086985390833664	BioChicaGMO	California			False																			
2427	"RT @GiveawayBandit @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFee
"	2017-04-26 04:20:34	857086977648328704	FashionPhases	Pennsylvania, USA	Pacific Time (US & Canada)		False																			
2428	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 04:20:31	857086965749035009	DiscoverSelf	USA	Eastern Time (US & Canada)		False																			
2429	"RT @GenderMonitorRw #GMO meets @PSF_Rwanda to discuss on institutionalization of  #Gender accountability in Private Sector in next 5 years
"	2017-04-26 04:20:30	857086960934039553	Carpophore59	Brussels, Belgium			False																			
2430	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 04:20:22	857086929619365888	dentistmel	East Greenwich,RI			False																			
2431	"GMO Emerging Domestic Opp Fund buys 170 lakh shares of Dollar Industries 
"	2017-04-26 04:20:19	857086917418127361	Sneha_Mittal999		New Delhi		False																			
2432	"GMO isnt really that bad its mostly the business practices of the corporations that makes them seem bad
"	2017-04-26 04:20:06	857086860526370816	TimmySoftLeaf	(((Canada)))	Pacific Time (US & Canada)		False																			
2433	"RT @scranemd @NOtoGMOs @deNutrients @JulieM_273 @peterdoodes @robles_jdaniel @30ASeawitch @lilredhsb2 @H_O_G_ @LOV_MotherEarth @thefoodbab
"	2017-04-26 04:19:50	857086794130759683	joy31608	NW of LA	Pacific Time (US & Canada)		False																			
2434	"RT @truthaboutbigc Monsanto Corruption and the Cancer Causing Dangers of GMO Foods video  
#Monsanto #GMO #food
"	2017-04-26 04:19:44	857086769065594881	CristinaFGR	Puerto Rico, USA	Caracas		False																			
2435	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 04:19:41	857086756252000257	maggieunz	Mexico & San Diego California	Pacific Time (US & Canada)		False																			
2436	"#Monsanto Continues to lose ground worldwide except in the  Good Old #USA  
"	2017-04-26 04:19:15	857086646742900736	Trendplayer007				False																			
2437	"RT @chrisk2000 Truth about CDC amp vaccines in 2 minutes 

#ScienceMarch #EarthDay #Hannity #Tucker #tcot #GMO 
"	2017-04-26 04:19:15	857086646260510721	buddyhusband74	Round Rock, TX			False																			
2438	"Houston Set to Become Next Battleground for GMO Mosquitoes to Fight Zika Virus  Health Nut News 
"	2017-04-26 04:18:43	857086513984700416	LAMcLaurin	Los Angeles	Pacific Time (US & Canada)		False																			
2439	"@HoosierFooDog The gmo and alternative medicine eps had some great info Especially how he explained how he changed his view about them
"	2017-04-26 04:18:26	857086441956016128	JGSharkkk	 ( ͡ ° ͜ʖ ͡° )	Pacific Time (US & Canada)		False	8.57070162495e+17	8.02287499561e+17																	
2440	"RT @mrsharma Finally settling down to my vegan gluten free soy free non GMO organic raw antibiotics free low fatcarb meal 
"	2017-04-26 04:18:16	857086401279647747	lannamcc	863			False																			
2441	"Shadilay

GMO Meme Farmers have crafted a powerful new Meme to combat the Normies
Plant everywhere 
"	2017-04-26 04:18:14	857086393809596416	buybuydandavis		Pacific Time (US & Canada)		False																			
2442	"Monsantos #GMO products are Poison Banned almost everywhere except here 
"	2017-04-26 04:18:07	857086364600467456	draco333999	Singapore			False																			
2443	"James And the GMO Peach Tree
#BadBookPrequels
"	2017-04-26 04:18:07	857086363765661696	HeckOfaNote	God's Icebox	Central Time (US & Canada)		False																			
2444	"The latest Keeping up with Monsanto  Thanks to @Gmo_Meza @snurglar @rwauters #gmos
"	2017-04-26 04:17:51	857086293842567170	AfroDiasporan		Quito		False																			
2445	"WE ARE EATING A POISON Heres How to Identify GMO Tomatoes in 2 Easy St  via @YouTube
"	2017-04-26 04:15:06	857085602285662208	SudsyE	Windham, Connecticut, U.S.A.	Pacific Time (US & Canada)		False																			
2446	"Mars will be colonised by Star Trekstyle genetically modified superhumans 
"	2017-04-26 04:14:59	857085572787171328	BaronianConsult				False																			
2447	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 04:14:21	857085414124826624	qbirdie2000	Butler County, Ohio			False																			
2448	"@GMO_Electric I guess thats probably more practical for the spring thats been present 
"	2017-04-26 04:14:20	857085410173911045	TuberTowing	Edmonton, Alberta			False	8.5708526662e+17	7.13029451802e+17																	
2449	"@OtherEhm @Tesseraconteur Confirmed Chies legs are Genetically Modified Organisms Shame on you Chie what would 
"	2017-04-26 04:14:17	857085397192585218	Demonskunk	Saint Paul, MN	Central Time (US & Canada)		False	8.56846184946e+17	1081514695.0																	
2450	"RT @saul42 #GMO Crops Kill Beesnow corporations want to use Drone Bees  
"	2017-04-26 04:14:12	857085378632839168	kristin_aubrey	Manila, Philippines			False																			
2451	"@TuberTowing Showers and June Flowers 
"	2017-04-26 04:13:46	857085266619645952	GMO_Electric	Spruce Grove, Alberta			False	8.57040881983e+17	4443408215.0																	
2452	"@realDonaldTrump THANK YOU #POTUSTRUMPNOW STOP MONSANTO FROM POISONING AMERICAS FOODNO GMO
"	2017-04-26 04:13:44	857085261947301888	KAT40811334				False	8.57014413081e+17	25073877.0																	
2453	"AntiGMO Bills Fail in Oregon 
"	2017-04-26 04:13:28	857085192636440578	JesusAlvelo	Cambridge, MA	Eastern Time (US & Canada)		False																			
2454	"What is the role of local government in #GM crop regulation in the Philippines  #biotech #radiointerview
"	2017-04-26 04:12:26	857084933944356864	KnowSciencePH				False																			
2455	"RT @NoGMOsVerified EU review of weedkiller glyphosate adds secrecy to controversy #GMOs #GMO  gw 
"	2017-04-26 04:12:00	857084822493294597	emgfind	Alberta, Canada			False																			
2456	"Mixed opinions on whether AquaBounty should be able to grow GMO fish on PEI 
"	2017-04-26 04:11:20	857084654838525952	GyanKatta				False																			
2457	"RT @AllergyKidsDoc I am a MD w a degree in molecular biology I eat #GMO foods without concern dont buy organic foods amp only use generic
"	2017-04-26 04:10:54	857084547187585028	hygeia_rph				False																			
2458	"Whats your flavor #millies #organicvegangelato #vegan #gelato #usdaorganic #milliesforeveryone #nongmo 
"	2017-04-26 04:10:31	857084448826851328	milliesgelato	vista, ca	Arizona		False																			
2459	"Hey @BillGates thanks for all the #GMO mosquitoes #Eugenics #Agenda21 #BigPharma
"	2017-04-26 04:10:03	857084332229505024	trutherbotpink	the internets	Alaska		False																			
2460	"Yes some politicians DO speak up 4 GMO science @juliegirling MEP 2014 no valid record of GMOs harming CORRECTLINK 
"	2017-04-26 04:09:30	857084192542339073	BeatSpath	Brussels, Belgium	Pacific Time (US & Canada)		False																			
2461	"#GMO Crops Kill Beesnow corporations want to use Drone Bees  
"	2017-04-26 04:08:35	857083965672390656	saul42	USA	Central Time (US & Canada)		False																			
2462	"RT @MarkBredehoeft GMO corn that resists cancercausing aflatoxin showcases biotechs lifesaving potential  via @G
"	2017-04-26 04:08:26	857083926359265282	tonyweis1	Southwest, MN			False																			
2463	"RT @Oiseau_LibreMoi #GMO Documentary Exposing #Monsanto and #Bayer A Lethal Pair
Fake Food amp #Pesticides are Not #Healthy or Safe

"	2017-04-26 04:08:14	857083876447072261	Oiseau_LibreMoi	Hair Pin Curves	Hawaii		False																			
2464	"@realDonaldTrump  I dont like this one Im against GMO food
"	2017-04-26 04:07:41	857083737481281536	truthpro	Anna, TX			False		25073877.0																	
2465	"RT @AgBioWorld Science march seems to have an impact already AntiGMO Bills Fail in Oregon 
"	2017-04-26 04:06:25	857083417812504576	aditee	New Delhi, India	New Delhi		False																			
2466	"RT @BeatSpath Yes some politicians do speak up 4 GMO science @juliegirling MEP 2014 no valid record of GMOs harming 
"	2017-04-26 04:04:53	857083031248662529	BenSchaefer5		America/Chicago		False																			
2467	"RT @TylerMayoras What is driving the Free From  Revolution A 60 billion industry amp growing #foodallergy #nongmo #glutenfree

"	2017-04-26 04:04:30	857082937585668097	MellodieYsmay44	Illinois 	Eastern Time (US & Canada)		False																			
2468	"@theresphysics I  support GMO labemimg just like Bernie I disagree with much of the anti GMO propaganda but that 
"	2017-04-26 04:04:14	857082868983615488	tonydunc	Brattleboro, VT			False	8.56827021154e+17	1349588593.0																	
2469	"RT @knicosia377 Patiently waiting for the Foie Gras Non GMO kosher nectar cream snowball from the new Hansens Sneaux Bar amp Vape shop i
"	2017-04-26 04:04:11	857082855356280837	liprap	Outside NW H-town	Central Time (US & Canada)		False																			
2470	"RT @FarmFairyCrafts via @NatGeo #Roundup Linked 2 Billion in Health Care Costs 

#GMO ht
"	2017-04-26 04:03:52	857082778726408192	DTPORGE	Port Jefferson Station, NY	Eastern Time (US & Canada)		False																			
2471	"RT @OrganicBlogs Europe is Waging War on #Insecticides and #GMO Crops  
"	2017-04-26 04:03:48	857082759495417857	CommentDropping	Colorado, USA	Pacific Time (US & Canada)		False																			
2472	"RT @BioSteelSports BioSteels Advanced Recovery Formula amp Whey Protein Isolate come in delicious strawberry flavour #GlutenFree #NonGMO #
"	2017-04-26 04:03:44	857082741778599936	NBASlamProtein	Global	Pacific Time (US & Canada)		False																			
2473	"Why should I avoid #GMOs  #GMO   

#LabelGMOs @NoGMOsVerified 
"	2017-04-26 04:03:21	857082644865134593	NoGMOsVerified				False																			
2474	"RT @AprilRainBeauty Happy #EarthDay Say NO to GMO  History dangers of GMOs to our health amp environment @EricHed
"	2017-04-26 04:03:11	857082605296070657	freerepublican		Eastern Time (US & Canada)		False																			
2475	"RT @modestproposal1 Pretty extraordinary comments by Jeremy Grantham GMO def inching closer and closer to embracing Hell scenario 
"	2017-04-26 04:02:22	857082398663749634	yitechang				False																			
2476	"RT @FarmFairyCrafts via @NatGeo #Roundup Linked 2 Billion in Health Care Costs 

#GMO ht
"	2017-04-26 04:02:21	857082396302331908	emgfind	Alberta, Canada			False																			
2477	"Yes some politicians do speak up 4 GMO science @juliegirling MEP 2014 no valid record of GMOs harming 
"	2017-04-26 04:01:59	857082305017413632	BeatSpath	Brussels, Belgium	Pacific Time (US & Canada)		False																			
2478	"RT @darren_dazmav Imagine a world with no war no chemtrails no fluoride no GMOS no politicians screwing us at every opportunitywh
"	2017-04-26 04:01:54	857082283953709061	kingnurk	Nowhere	Brasilia		False																			
