text,created_at,id,user_screen_name,user_location,user_time_zone,coordinates,retweeted,in_reply_to_status_id,in_reply_to_user_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@marissaarin you can hang out with me and addy,4/26/17 17:46,8.57E+17,marisaleeanne_,,Quito,,FALSE,8.57E+17,1898615796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I need an addy or 3,4/26/17 17:45,8.57E+17,ArayaIyasus,Planet Of The Bathing Apes ,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:45,8.57E+17,lewislaokco,Montana,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @SMcG33 Hit us up for addy,4/26/17 17:44,8.57E+17,thatbtchlantis,"Houston, TX",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ForeignPxx3 I Will Not Aruge With Nan Hoe  Either Drop Addy And Time Or STFU,4/26/17 17:43,8.57E+17,xoxokahla_,"Dallas, TX",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMAO BITCH WHAT SALON IS THAT ADDY,4/26/17 17:42,8.57E+17,scvmbvg,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:42,8.57E+17,BobReniden,Montana,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEACH HOUSE PARTY APRIL 29  BYOB  HML FOR ADDY,4/26/17 17:42,8.57E+17,jazlynnmairee_,"Baytown, TX",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:40,8.57E+17,nomosobs,Maine,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I love facetiming Addy and Zae,4/26/17 17:40,8.57E+17,ohnikiyousofine,"Texas, USA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addy can either help me focus on studying or help me find out my life through buzzfeed quizzes there really is no in between,4/26/17 17:40,8.57E+17,emmahaleyy,University of Alabama '18,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Why dont you like tuna helper please  ive never had tuna helper addy i just judge you for,4/26/17 17:40,8.57E+17,begjnsmv,c c c,London,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I love steph and addy with all my heart,4/26/17 17:39,8.57E+17,ExoticEyes__,Around,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addybame This just made my day,4/26/17 17:39,8.57E+17,AllieBaker7,"Alger, OH",Hawaii,,FALSE,8.57E+17,500416541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:38,8.57E+17,doublej_spstro,Texas,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
by Candbell Addy,4/26/17 17:35,8.57E+17,TheLadiiG,"New York, NY",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @feeeliciti ITS GOING DOWN MAY 27 ADDY WILL BE SENT WEEKEND OFctctGRAD PARTY OF THE YR,4/26/17 17:35,8.57E+17,serena__vargas,"Pearland, TX",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:35,8.57E+17,bugsbeodwd,Virginia,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@BrannyOC @vBerk get a grip and pop a addy,4/26/17 17:35,8.57E+17,Flexorss,,Eastern Time (US & Canada),,FALSE,8.57E+17,1452645655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @HBonitatibus on addy and this pen is so slick moving like skates on ice,4/26/17 17:33,8.57E+17,samantha_mag,"Orlando, FL",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:32,8.57E+17,mb_swagerilfe4,THE U.P. OF MICHIGAN,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @JxyyKnxwles @Babycameryn i aint gotta tell you shit just letting ya know i still got your addy,4/26/17 17:31,8.57E+17,MrPoonSoaker,"Carrollton, TX",Mountain Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@blakeyyy4 @sheaae drop da addy n find out,4/26/17 17:31,8.57E+17,ShaStretchGang,,Pacific Time (US & Canada),,FALSE,8.57E+17,2759938751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:29,8.57E+17,StevieTeoMcsui,"Boca Raton, Florida",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ariangranillo Im too down send me the addy,4/26/17 17:28,8.57E+17,TheCziana,"Mesa, Arizona",Pacific Time (US & Canada),,FALSE,8.57E+17,165994710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @NativeBlood26 I say we have a big ass 2k tourney Make that shit poppin send addy 2 the whole county no drama only come if u playi,4/26/17 17:28,8.57E+17,KevarAndrews,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addy refill for the first time in two months about to sell the house at work today,4/26/17 17:28,8.57E+17,asapler,"Chandler, AZ",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@raqlopez2714 If the tacos are that good lemme get the addy,4/26/17 17:26,8.57E+17,_edson_0,"irving, tx",Pacific Time (US & Canada),,FALSE,8.57E+17,2983440213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigga already ran your name in the system and got your addy,4/26/17 17:25,8.57E+17,Laniveli_BIC,"E219st , Uptown ",Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @CALmsu Graphic Design junior Ryann Davis has won a Gold Addy and her entry is moving to the national competition in DC,4/26/17 17:25,8.57E+17,Megs_Nicholas14,,Atlantic Time (Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @satap @chntrchck You glow girl highlighter Its not 9 Ill give you the addy to the beauty supply store where they sell it for 6,4/26/17 17:24,8.57E+17,beckiebells,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:24,8.57E+17,konbergd,"Scottsdale, Arizona 85260",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @CALmsu Graphic Design junior Ryann Davis has won a Gold Addy and her entry is moving to the national competition in DC,4/26/17 17:24,8.57E+17,kayleemullennix,Hudsonville not Grand Rapids,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
popped an addy and smoked a cig for breakfast,4/26/17 17:24,8.57E+17,newportvomit,"se, sa, tx",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wats your addy,4/26/17 17:23,8.57E+17,tbanj_,Nigeria,Amsterdam,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @SwaggyyAl This Friday hit me or @Nowayjosse for the addy  Rt,4/26/17 17:23,8.57E+17,calvin_ofwgkta,in my coupe,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @imstud Official Flyer  wristbands are in so hmu for one   if you buy a wristband you will get the addy a day before  LETS,4/26/17 17:22,8.57E+17,blvntoldsoul,lv,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:21,8.57E+17,USAJUMSP,New York,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gray Rock Collection Pair of Otters Figurine Amy and Addy    via @eBay,4/26/17 17:21,8.57E+17,ShopkeepersBout,Michigan,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @EAZYtobeE Addy Droppin Friday At 11am  Parking Will Be Available Across The Street From The House #SafeHouse3,4/26/17 17:21,8.57E+17,_sacredHeart,"Lafayette, LA",Mountain Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gray Rock Collection Pair of Otters Figurine Amy and Addy,4/26/17 17:21,8.57E+17,Silver_4_U,,Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thank you addy,4/26/17 17:20,8.57E+17,MaddieHema,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@BeSBerzerk The first time I did Addy I was beatin for 3 hours,4/26/17 17:18,8.57E+17,CalebKappa,United States,Mountain Time (US & Canada),,FALSE,8.57E+17,2429615510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @FuhhJay Retweet we goin up this Saturdays Hmu for that addy,4/26/17 17:18,8.57E+17,miacarrillox,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@RyanScottSpiker @Addyryan thicc,4/26/17 17:16,8.57E+17,TheKershner,,Eastern Time (US & Canada),,FALSE,8.57E+17,1849059902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:16,8.57E+17,Alert7Markegtni,Iowa,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#JustinAlexader #Bridal #Runway #Collection #Spring #2018 by Addy Media,4/26/17 17:16,8.57E+17,adrianakaegi,New York,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Left back David Addy tells Kwesi Appiah hes ready for a Black Stars callup#ghana,4/26/17 17:15,8.57E+17,africa_sport,,Baghdad,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @SwaggyyAl This Friday hit me or @Nowayjosse for the addy  Rt,4/26/17 17:15,8.57E+17,alia_murillo,"Rancho Cucamonga, CA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Took a addy so I dont blink,4/26/17 17:15,8.57E+17,joshuaspliff,"St Petersburg, FL",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:13,8.57E+17,arreonlinedeasl,Connecticut,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @StooryOfMyLife STOP POSTING BOMB ASS FOOD WITH NO LOCATION DROP THE ADDY STORE NAME AND PRICE,4/26/17 17:13,8.57E+17,olivialavinn,United Kingdom,Amsterdam,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@flashpunk Send over your mailing addy  #ThePlanetarySociety,4/26/17 17:13,8.57E+17,CarolynVan,"Toronto, Ontario",Central Time (US & Canada),,FALSE,,12499692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @SwaggyyAl This Friday hit me or @Nowayjosse for the addy  Rt,4/26/17 17:12,8.57E+17,jacob_fresques,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @SMcG33 Hit us up for addy,4/26/17 17:11,8.57E+17,SAV_AgE6,Grinding,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ugm me too  thanks for your response I saw all the other UGMs were in BC hoping this @addy was landing in rt place,4/26/17 17:11,8.57E+17,Lololupus,,Eastern Time (US & Canada),,FALSE,8.57E+17,13122182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:10,8.57E+17,_seanavens,"Waterloo, New York",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NowPlaying Iamsu  Addy feat Snoop Dogg,4/26/17 17:09,8.57E+17,bnbradiostation,Brazzaville,West Central Africa,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd Sure thats fine with me,4/26/17 17:08,8.57E+17,StridingInStyle,"Dallas, TX",,,FALSE,8.57E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @laogn @wideblueeyes hit me with the addy and I will send u autographed photo of the Penguin say no more,4/26/17 17:08,8.57E+17,wideblueeyes,NJ,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:08,8.57E+17,bradstekein,"Sandy, Utah",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@briannecail Thatd be great Have my addy,4/26/17 17:07,8.57E+17,JennAndTheCity,Toronto,Eastern Time (US & Canada),,FALSE,8.57E+17,269999156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This nigga popped one addy and has already posted like 12 statuses on Facebook,4/26/17 17:05,8.57E+17,vicks_reckless,ATL BABY,Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sostre  new addy,4/26/17 17:05,8.57E+17,taphloplayback,nasa _Â™Â”Ã‚,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@JCCervantessss @bworkmanb Imy have you throw out addy yet,4/26/17 17:05,8.57E+17,bradley_rippy,"Ventura, CA",,,FALSE,8.57E+17,2612776938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:04,8.57E+17,ThanChheser,"Dallas, Texas",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AddySzczerba Ahhhh thank you Addy Love you and Ill see you soon,4/26/17 17:02,8.57E+17,Hood_Josh22,"Utica, NY",,,FALSE,8.57E+17,757657321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ran17 It doesnt get any more real than this Send me your addys people this is the real deal,4/26/17 17:01,8.57E+17,AllyKelton,@alinabrinleyy,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 17:01,8.57E+17,eGt_Out_App,Oregon,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slide you lil whores dm 4 addy,4/26/17 17:01,8.57E+17,1017Doughzy,babylon...,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@PandaAddy @SmileyGamer420 Danks i try my best,4/26/17 17:00,8.57E+17,markusg_1997,In N Out,Pacific Time (US & Canada),,FALSE,8.57E+17,4173467501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @IGMCTpodcast We want some more stories to tell in our next #podcast  Practical jokes and embarrassing moments  Email addy is in th,4/26/17 16:59,8.57E+17,elezaveta4q2ve,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 16:59,8.57E+17,nadreweastgate,Utah,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@wellnessworkscv What is the email addy for pressmedia inquiries please Email to cvmcinfo@cvmchospitalorg bounced back,4/26/17 16:58,8.57E+17,PogoWasRight,,Eastern Time (US & Canada),,FALSE,,1859004067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUCH BEAUTY SUCH GRACE SUCH ADDY @AdelaineMorin,4/26/17 16:57,8.57E+17,unrated_harry,,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 16:56,8.57E+17,HomeFinanceNIW,Utah,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 16:54,8.57E+17,IWasBor9n4In,"Oxly, Missouri",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @JordRich97 Hello Sam Its me Ronnie Have you still got Ebby NelsonAddys number Im getting the squad back together #HUFC ht,4/26/17 16:53,8.57E+17,olegi0lo,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
when ur halfway through an exam and uve had 4 cups of stolen rand coffee and some of ur friends offbrand addy an,4/26/17 16:53,8.57E+17,difaz1213,,Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@jivke WTF IS UR LUCK ADDY Please give me some,4/26/17 16:52,8.57E+17,phlavours, ,Casablanca,,FALSE,8.57E+17,33026278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@MaddieMcCarCar @grlalx @hint I got you Maddie DM me the addy,4/26/17 16:52,8.57E+17,mrsharma,"San Francisco, CA",Pacific Time (US & Canada),,FALSE,8.57E+17,426226759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 16:51,8.57E+17,kkgkaqwd8jq,Washington D.C,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @brodyblack69 Message to get the number for the addy,4/26/17 16:49,8.57E+17,CodaBrit22,shady five eightyyy,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 16:48,8.57E+17,Paperwritg1ni,"Carlton, Texas",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@wideblueeyes hit me with the addy and I will send u autographed photo of the Penguin say no more,4/26/17 16:48,8.57E+17,laogn,sc,Alaska,,FALSE,8.57E+17,159568439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @jxndrew Keep me up like addy and take for a trip like lsd,4/26/17 16:48,8.57E+17,caitlenwhitsel,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@trdpanda What chu want bby boi Send addy,4/26/17 16:48,8.57E+17,ToxicTrsh,,,,FALSE,8.57E+17,865937360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
These next few months need to fly by I cant wait to have our little Addy in my arms,4/26/17 16:47,8.57E+17,jennifurmorgan,prolly with joe.,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I need an addy,4/26/17 16:47,8.57E+17,amayanoeemi_,Lost lol,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AddyFinch This is why I love you and your dog,4/26/17 16:46,8.57E+17,ourson999,Timbuktu,,,FALSE,8.53E+17,1969528196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 16:46,8.57E+17,kwigyegt,Virginia Beach,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd I want one,4/26/17 16:46,8.57E+17,lovelyfuta69,Raping femboys,,,FALSE,8.57E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd According to toru its sweet,4/26/17 16:44,8.57E+17,lovelyfuta69,Raping femboys,,,FALSE,8.57E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @damnbrandont @itndylAn like weed in la send addy coming to buy some now lol need to smoke before this flight to africa,4/26/17 16:43,8.57E+17,CASH_VEISN,"Denver, Colorado",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addyrajofficial Hi Addy  Are you still awake,4/26/17 16:43,8.57E+17,GeeanxKyla,Jak Roberto _Â™ÂèÂçÂ_Âù_,,,FALSE,,7.11E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addyrajofficial Addy,4/26/17 16:43,8.57E+17,itsJheyMee,l u c i a n o,,,FALSE,8.57E+17,7.11E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ContentAddy @sferauk Because GOS has sold out but theres still 2000 Prince picture discs out the back doing nothing,4/26/17 16:43,8.57E+17,thethirdumpire,Streatham Wetherspoons,London,,FALSE,8.57E+17,1207687230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd Even tail meat,4/26/17 16:42,8.57E+17,lovelyfuta69,Raping femboys,,,FALSE,8.57E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd Thighs tell no lies,4/26/17 16:41,8.57E+17,lovelyfuta69,Raping femboys,,,FALSE,8.57E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hey addy  notice me pleaseeeeeee  @addyrajofficial,4/26/17 16:41,8.57E+17,itsJheyMee,l u c i a n o,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This addy got me too stressed,4/26/17 16:41,8.57E+17,giveawayzipix,"Colorado, USA",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This addy got me too stressed,4/26/17 16:41,8.57E+17,kaylaluvsyoulot, ,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addy Iloveyou notice me please  @addyrajofficial,4/26/17 16:41,8.57E+17,itsJheyMee,l u c i a n o,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @brodyblack69 Message to get the number for the addy,4/26/17 16:40,8.57E+17,KaylaNewberry10,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @brodyblack69 Message to get the number for the addy,4/26/17 16:40,8.57E+17,jonny_boyy,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @larixkiegod still looking for the addy  #LaRixkieGod,4/26/17 16:38,8.57E+17,larixkiegod,"Los Angeles, CA",Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@SmileyGamer420 @PandaAddy Dank you dank you,4/26/17 16:38,8.57E+17,markusg_1997,In N Out,Pacific Time (US & Canada),,FALSE,8.57E+17,4501574907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addybame Im ready for these friggin finals to be over I miss my lifting partner,4/26/17 16:38,8.57E+17,AllieBaker7,"Alger, OH",Hawaii,,FALSE,8.57E+17,500416541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @liamhoulihan Read all about it in Thursdays #Addy @geelongaddy @GeelongCats #geelong #geelongcats #springst  h,4/26/17 16:37,8.57E+17,SOMACS,Melbourne,Hawaii,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addyrae1 blows kisses at u and dances away laughing,4/26/17 16:37,8.57E+17,theuglyfairy,good luck trying to find,Greenland,,FALSE,8.57E+17,718883760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@markusg1997 @PandaAddy I hope you all have an awesome day as well talk too you later,4/26/17 16:37,8.57E+17,Smiley_Gamer420,,Pacific Time (US & Canada),,FALSE,8.57E+17,4193744053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just got done closing on our #newhouse Technically the same addy #squee and this weekend well be having #waffles #doublesquee #adultsnow,4/26/17 16:36,8.57E+17,EBKrueger,"Los Alamos, NM",Mazatlan,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addy and barber,4/26/17 16:36,8.57E+17,jgraxxx,"Houston, TX",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I swear when I dont take my addy I become the least patient person in the world,4/26/17 16:36,8.57E+17,lifeascarlanne,,Atlantic Time (Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @OgChii @Drebae Wendys will always be THAT bitch okay and anyone who says otherwise can drop the Addy and we can debate this physic,4/26/17 16:36,8.57E+17,saintified_,Ithinknot,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baby we can play house Ill change your addy,4/26/17 16:34,8.57E+17,TTQ709,"Spanaway, WA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dont let said addy fall in my hands,4/26/17 16:34,8.57E+17,Eli_225,Loners Blvd.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
