text,created_at,id,user_screen_name,user_location,user_time_zone,coordinates,retweeted,in_reply_to_status_id,"in_reply_to_user_id""With Genetically Modified Crops"," We Can Reclaim Unfarmable Fields the Size of France https://t.co/KInAnuqKe7 #sustainability #science #GMOs""",4/26/17 17:21,8.57283E+17,TheHappyTalent,,,,FALSERT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10,2017-04-26 19:11:03,857311075058032640,ALHANOOFAK5,"saudi,Alshrgya",,,False,,
RT @FarmFairyCrafts: #Pesticides Killing Bees: Study Shows What 'Everybody's Suspected': https://t.co/K50fKKRy3v  #GMO https://t.co/CCccdEj…,2017-04-26 19:22:12,857313881634549760,StephBurnsStuff,"Runcorn, England",UTC,,False,,
Have you tried Zevia? Its a great alternative to mainstream pop!  #noartificial #sugarfree #nodyes #nongmo… https://t.co/yTOO7afnlP,2017-04-26 19:22:03,857313843327971328,CFSOrganicFood, 5380 Trans Canada Hwy. Duncan,,,False,,
"RT @Chazmola: BREAKING NEWS  -  Aliens refuse to do crop-circles in GMO fields..."" It's just too risky "" they say.",2017-04-26 19:21:45,857313771571695616,Papa6611,"Oregon, USA",,,False,,
"RT @Chazmola: BREAKING NEWS  -  Aliens refuse to do crop-circles in GMO fields..."" It's just too risky "" they say.",2017-04-26 19:21:31,857313711412756480,Peace_With_Bomb,,,,False,,
RT @FarmFairyCrafts: #Pesticides Killing Bees: Study Shows What 'Everybody's Suspected': https://t.co/K50fKKRy3v  #GMO https://t.co/CCccdEj…,2017-04-26 19:20:38,857313487684587520,Billy1161,Maryland,Eastern Time (US & Canada),,False,,
DOUBLE STRENGTH TURMERIC + BLACK PEPPER Capsules! 2 Month Supply! 1300mg. Non-GMO Turmeric Curcumin with ... -… https://t.co/pG6XI7ECQY,2017-04-26 19:20:33,857313469175144448,bestsuppforbody,United States,Pacific Time (US & Canada),,False,,
"RT @DoveCameron: where else this boy gonna get a sugar free, organic/non gmo lolli https://t.co/JsyMOZwn2N",2017-04-26 19:19:50,857313288648044544,Descendants2fan,"Salem, NH",,,False,,
"@evilranii would be the the one to ask me, to help her catch bugs after class 😂😂",2017-04-26 19:19:33,857313216531230720,gmo_garcia7,,,,False,,1093529600
RT @biotechaction: World's first #GMO fish factory could be built in Canada. Today's press release. #stopGMsalmon #peipoli #cdnpoli  https:…,2017-04-26 19:19:33,857313216044580864,43a6f0ce5dac4ea,Brisbane,Brisbane,,False,,
RT @CollumDecollate: @BibleReloaded I about screamed in joy from the GMO and vaccine episode. It made me so happy to watch him tell people…,2017-04-26 19:19:31,857313209518243840,BibleReloaded,United States,,,False,,
"RT @DoveCameron: where else this boy gonna get a sugar free, organic/non gmo lolli https://t.co/JsyMOZwn2N",2017-04-26 19:19:22,857313170800750593,babypinkdove,1•22•2016,Eastern Time (US & Canada),,False,,
Xenon Acquires Next-Generation Epilepsy Drug from 1st Order Pharmaceuticals - Genetic Engineering &amp; Biotechnology… https://t.co/vfPrHeWxZb,2017-04-26 19:19:04,857313093268848640,GenericPharmace,,Beijing,,False,,
RT @Oxitec: For #WorldMalariaDay @FT reports on how Oxitec uses genetic engineering to control mosquitoes https://t.co/89SNvyCKTN,2017-04-26 19:18:48,857313026256646144,biochemistries,"London, England",,,False,,
RT @Trendplayer007: #China appears to be resisting the planting Genetically Modified Crops on a commercial scale - Well done!  https://t.co…,2017-04-26 19:18:13,857312880022233089,Cortini,"Nairobi, Kenya",Greenland,,False,,
RT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10,2017-04-26 19:17:55,857312805736861696,mriom2001,Saudi arabia,,,False,,
"RT @GiveawayBandit: .@Nutro recipes are made with real, recognizable ingredients with a purpose! Buy now: https://t.co/1bBeGLkg51 #NutroFee…",2017-04-26 19:17:45,857312761797365760,elenka29,"Chicago, IL",Central Time (US & Canada),,False,,
RT @MoonTurnt2Dust: When every drop of water and soil is so contaminated you're forced to eat their GMO shit and take their suspicious vacc…,2017-04-26 19:17:44,857312758345465856,TheMarkOfBuddha,It cannot be translated,Pacific Time (US & Canada),,False,,
"BREAKING NEWS  -  Aliens refuse to do crop-circles in GMO fields..."" It's just too risky "" they say.",2017-04-26 19:17:40,857312742641946624,Chazmola,Sheridan. Wyoming,Mountain Time (US & Canada),,False,,
RT @thefarmbabe: Could peanut allergies be a thing of the past due to a new improved genetically engineered peanut? https://t.co/0uZL7J87OM,2017-04-26 19:17:38,857312733204795393,DonnaCallParker,,,,False,,
RT @HeysannaHosanna: Serpentine! #WEAPONIZEDCongress #Filibuster #BusinessInterruption #consistency #SCOTUS #Concepcion #McCutcheon #delaye…,2017-04-26 19:17:09,857312611007901702,HeysannaHosanna,PARIAH (USA) PLANET EARTH F-6,,,False,,
@BibleReloaded I about screamed in joy from the GMO and vaccine episode. It made me so happy to watch him tell people they're idiots,2017-04-26 19:16:32,857312456934404097,CollumDecollate,"Saginaw, Michigan",Eastern Time (US & Canada),,False,857308292359401473,811389079
Genetically Modified (GMO) Food Market to reach 130 Million Tons https://t.co/drwWW3mGg1,2017-04-26 19:16:31,857312453818032129,GyanKatta,,,,False,,
"RT @FunMoneyMom: .@Nutro recipes are made with real, recognizable ingredients with a purpose! Buy now: https://t.co/cGdvxPLc2Q #NutroFeedCl…",2017-04-26 19:16:28,857312439351857154,itsreallykita,On your Digital Device,Atlantic Time (Canada),,False,,
"❗WOW❗ Keter Multi Dine Highchair now HALF PRICE!

Grab it quick here ➡ https://t.co/gGVnyhWD4d 💚 https://t.co/ktyhw2fxhp",2017-04-26 19:15:03,857312082898948097,bargain_hub,UK,,,False,,
RT @EngdahlFW: EU Commission Pesticide Procedure Ruled Illegal https://t.co/3Op78iAaDX . #Geopolitics #GMO https://t.co/jwjLIC6GH4,2017-04-26 19:14:44,857312004637413376,tanselerdem4242,,Pacific Time (US & Canada),,False,,
"RT @TheToddWilliams: [grocery produce aisle]
ME: Hi, are these genetically modified carrots?
CLERK: No, why do you ask?
CARROT: Yeah, why d…",2017-04-26 19:14:28,857311935821434881,dariogs08,Kings Landing,,,False,,
"RT @FatimahBuhaimed: #تقنيات_حيويه_يشاركون2
genetic engineering https://t.co/q3tl8ptgzF",2017-04-26 19:13:52,857311784662970369,KBINESSA1,,,,False,,
"RT @flwrgardengifts: Please read
Genetically Engineered Diamondback Moths - Institute for Responsible Technology https://t.co/5WTK06kFbP vi…",2017-04-26 19:13:48,857311770393939969,bythebeach1214,"Myrtle Beach, SC",Eastern Time (US & Canada),,False,,
RT @BeatSpath: Yes some politicians do speak up 4 GMO science: @juliegirling MEP (2014): 'no valid record of GMOs harming'. https://t.co/8j…,2017-04-26 19:13:46,857311761594294272,Crophugger,Pennsylvania,Central Time (US & Canada),,False,,
EU Commission Pesticide Procedure Ruled Illegal https://t.co/3Op78iAaDX . #Geopolitics #GMO https://t.co/jwjLIC6GH4,2017-04-26 19:13:40,857311735304392706,EngdahlFW,,Pacific Time (US & Canada),,False,,
"@CommunistPizz now currently seeking genetically modified human to fit the requirement for ""super human sex""",2017-04-26 19:13:36,857311718627790849,millie_plz,,,,False,857311363085078528,703073960129339392
The time we were supposed to be debating genetic engineering. #sciencefail #KooistraScience https://t.co/2NjbSrs2TI,2017-04-26 19:44:32,857319505080578048,JackiKooistra,,,,False,,
"For a farmer, spring means one thing: planting. But how does planting differ for a GMO crop versus an organic one? https://t.co/n9FUTkNTWZ",2017-04-26 19:44:15,857319433299165185,CommonGroundNow,,Central Time (US & Canada),,False,,
Calls for new federal environmental assessment of #GMO salmon #stopGMsalmon #peipoli #cdnpoli https://t.co/AIzJWhnfaK,2017-04-26 19:43:37,857319272674209800,biotechaction,"Ottawa, Canada",Eastern Time (US & Canada),,False,,
"RT @TheGOPJesus: Boycott @NestleUSA for GMO contamination.
@rosevine3 @VirginiaInCal @PositivelyJoan @NOtoGMOs @Will_J_Bryan @robles_jdanie…",2017-04-26 19:43:26,857319225941217280,NOtoGMOs,Montreal,Eastern Time (US & Canada),,False,,
RT @savetheturtles2: @freshboxfarms I love your tender tasty lettuce! Thank-you for providing healthy clean pesticide free non GMO reasonab…,2017-04-26 19:42:57,857319103723433985,savetheturtles2,"Massachusetts, USA",Central Time (US & Canada),,False,,
RT @biotechaction: AquaBounty is asking PEI to permit world's first #GMO fish factory. Enviro assessment info session tonight #stopGMsalmon…,2017-04-26 19:41:48,857318817512534018,NOtoGMOs,Montreal,Eastern Time (US & Canada),,False,,
"RT @biotechaction: Tonight at the Fortune Community Centre, PEI 6PM AquaBounty neighbours say ""We were astonished"" re: GM fish proposal htt…",2017-04-26 19:41:40,857318782594887680,NOtoGMOs,Montreal,Eastern Time (US & Canada),,False,,
RT @biotechaction: Last night's meeting on #GMO salmon factory in PEI - originally pitched as a conventional salmon broodstock facility htt…,2017-04-26 19:41:26,857318724931641344,NOtoGMOs,Montreal,Eastern Time (US & Canada),,False,,
"RT @biotechaction: Last year ""The company says no GMO activities will take place at the Rollo Bay facility"" Now: PEI #GMO fish factory http…",2017-04-26 19:41:17,857318683580002304,NOtoGMOs,Montreal,Eastern Time (US & Canada),,False,,
#GMO Crops Kill Bees-now corporations want to use Drone Bees  https://t.co/v5VVKwftJl,2017-04-26 19:40:59,857318611056291845,draco333999,Singapore,,,False,,
RT @biotechaction: World's first #GMO fish factory could be built in Canada. Today's press release. #stopGMsalmon #peipoli #cdnpoli  https:…,2017-04-26 19:40:58,857318604446081024,NOtoGMOs,Montreal,Eastern Time (US & Canada),,False,,
"RT @FunMoneyMom: .@Nutro recipes are made with real, recognizable ingredients with a purpose! Buy now: https://t.co/cGdvxPLc2Q #NutroFeedCl…",2017-04-26 19:40:15,857318423780499456,CoralieSeright,Utah,Central Time (US & Canada),,False,,
People hate vegans for cutting down their environmental footprint. Ever see a bloodmouth who buys farm fresh/fairtrade/non gmo do that? Nope,2017-04-26 19:39:03,857318121845145600,alpal6669,,Pacific Time (US & Canada),,False,857317807276441600,769011971589017601
"RT @NonGMOProject: .@USDA will create plan for mandatory disclosure of #GMOs by 2018, but companies will not have to comply by then. https:…",2017-04-26 19:38:33,857317997572005888,heavyannie,"Golden, Co  ",Mountain Time (US & Canada),,False,,
RT @MaudeBarlow: PEI chapter opposes genetically modified salmon at public consultation | The Council of Canadians https://t.co/9rhNxnbbxO,2017-04-26 19:38:16,857317925560209409,surveyorX,Canada,Eastern Time (US & Canada),,False,,
Judeo Monsanto sued non-GMO farmers if GMO seeds were growing on their land without a license. Jews have a patent o… https://t.co/VElzSqdTuL,2017-04-26 19:38:09,857317896409817089,caragea_rou,"Lawrenceville, GA",Eastern Time (US & Canada),,False,,
AquaBounty now wants to construct #GMO salmon factory in PEI - the world's first. Enviro assessment for new build u… https://t.co/1StytLV5Ep,2017-04-26 19:37:57,857317846908641280,biotechaction,"Ottawa, Canada",Eastern Time (US & Canada),,False,,
@cjharris85 GM crops. Animal transportation... awful prospects.,2017-04-26 19:36:35,857317504435318785,crischarliepaul,Caerphilly,London,,False,857185628567588865,70219125
"SOFT CORPORATE OFFER FOR SOYBEAN NON GMO
To, The End Buyer
We “D-Monalisa Impex,India” on behalf of seller taking... https://t.co/01H8ddBggw",2017-04-26 19:36:20,857317438626553856,DigheMonali,Mumbai ,,,False,,
RT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10,2017-04-26 19:36:14,857317412714295297,ahmedbintaher19,Libya,,,False,,
GMO Click's https://t.co/CtMkeKMCbJ MT4 service adds micro lot FX trading - LeapRate https://t.co/G01qBoHeoS,2017-04-26 19:36:06,857317382796132352,ES_Organics,"Denver, Co ",Mountain Time (US & Canada),,False,,
"RT @FunMoneyMom: .@Nutro recipes are made with real, recognizable ingredients with a purpose! Buy now: https://t.co/cGdvxPLc2Q #NutroFeedCl…",2017-04-26 19:35:57,857317345395589120,MommaMediaNetwo,,,,False,,
@evilranii 😅😭basically,2017-04-26 19:34:33,857316990641475585,gmo_garcia7,,,,False,857316852241977344,1093529600
@DavidKucher #GMO genetically engineered Atlantic salmon - the first time foreign genes inserted into a fish = thre… https://t.co/mQS3uT0wYp,2017-04-26 19:34:33,857316989504806912,biotechaction,"Ottawa, Canada",Eastern Time (US & Canada),,False,857314447919947776,1152497544
RT @evilranii: @gmo_garcia7 Us trying to catch the bugs https://t.co/8dd7cUpFHa,2017-04-26 19:34:14,857316913214615552,gmo_garcia7,,,,False,,
"RT @TiyoLabs: On #WorldMalariaDay, know about this #technology: https://t.co/FuxIbPu9Dh
#tiyo #health #StopMalaria #DefeatMalaria #MalariaD…",2017-04-26 19:34:11,857316896886140930,VgTz,Tanzania,Nairobi,,False,,
@gmo_garcia7 Us trying to catch the bugs https://t.co/8dd7cUpFHa,2017-04-26 19:34:00,857316852241977344,evilranii,in Chris's heart ❤,Eastern Time (US & Canada),,False,857316053457788930,1932023605
"RT @kierobar: Unbelievable 😳☣️☠️ 

Trump is the Deep State  

Pushing GMO &amp;new more poisonous ""food"" to USA 🇺🇸 

https://t.co/0ol0XSnhTX

#…",2017-04-26 19:33:41,857316771778273280,suzettepetillo,,,,False,,
"RT @kierobar: Unbelievable 😳☣️☠️ 

Trump is the Deep State  

https://t.co/C2eknnth2U

#glyphosate #gmo https://t.co/9Cnusl0fp4",2017-04-26 19:33:36,857316753281433600,suzettepetillo,,,,False,,
@gmo_garcia7 You better 😂😂,2017-04-26 19:33:21,857316689729515520,evilranii,in Chris's heart ❤,Eastern Time (US & Canada),,False,857316053457788930,1932023605
@BlueDiamond you were my choice from @silk bc of nonGMO ads. Now I have no more options. Thanks for nothing. https://t.co/EHEURg9PHV,2017-04-26 19:33:20,857316684562128896,microfungirl,"St. Paul, MN",,,False,,1003002097
"Ever wonder what Congress thinks of public health? Look at #Monsanto when MoC gave full rights to #gmo food supply! 
https://t.co/CgsVYQBQhy",2017-04-26 19:32:50,857316557973860352,PamelaDrew,New York City,Eastern Time (US & Canada),,False,,
RT @MaudeBarlow: PEI chapter opposes genetically modified salmon at public consultation | The Council of Canadians https://t.co/9rhNxnbbxO,2017-04-26 19:32:34,857316490118352902,LysistrataKnows,Toronto Ontario Canada,Pacific Time (US & Canada),,False,,
PEI chapter opposes genetically modified salmon at public consultation | The Council of Canadians https://t.co/9rhNxnbbxO,2017-04-26 19:32:06,857316374380769280,MaudeBarlow,,Quito,,False,,
"RT @TheToddWilliams: [grocery produce aisle]
ME: Hi, are these genetically modified carrots?
CLERK: No, why do you ask?
CARROT: Yeah, why d…",2017-04-26 19:32:04,857316367728594945,thelzrdking,🌴miami🌴,Eastern Time (US & Canada),,False,,
"We have tools right now - genetically modified mosquitos - that are being released in Florida. Again, that is long-term.",2017-04-26 19:31:59,857316344831905792,ESPP,"East Lansing, MI",Eastern Time (US & Canada),,False,,
"RT @FatimahBuhaimed: #تقنيات_حيويه_يشاركون2
genetic engineering https://t.co/q3tl8ptgzF",2017-04-26 19:31:52,857316314511273986,munirh_08576,,,,False,,
RT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10,2017-04-26 19:31:45,857316285587369984,munirh_08576,,,,False,,
"Hey @PepperidgeFarm 
Why aren't your products non GMO ?",2017-04-26 19:31:41,857316268285861893,DeM_Christine,,,,False,,
"RT @NoGMOsVerified: Genetic engineer eats gene-edited cabbage, gets a bad stomach #GMOs #GMO https://t.co/ksAd4zPrz5 /fd https://t.co/eghtu…",2017-04-26 19:30:55,857316075544989696,golddustmaker,,,,False,,
@evilranii I got you girl. I'm gonna be doing bug calls and everything,2017-04-26 19:30:49,857316053457788930,gmo_garcia7,,,,False,857314870106222592,1093529600
Genetically modified killer snogs,2017-04-26 19:30:35,857315993571426304,mukethemusical,(eventually) New York ,Eastern Time (US & Canada),,False,,
Organic Lavender Calendula Lotion by FarmFairyCrafts https://t.co/GDK62NyNA0 via @Etsy Solar Infused! Non-#GMO https://t.co/CT0FO8zyCX,2017-04-26 19:30:34,857315989599465473,FarmFairyCrafts,"Austin, Texas",Central Time (US & Canada),,False,,
"I Love GMOs T-Shirt Take that, anti-science wackos! https://t.co/U00cJwvIHC #GMO #GMOs #Monsanto #biotech https://t.co/dSJ7TFEibH",2017-04-26 19:30:34,857315988727095297,DonnyFerguson,"Washington, DC",Eastern Time (US & Canada),,False,,
Costly delays: Australia’s sluggish adoption of GMO crops carries a hefty price tag https://t.co/eposjaWdQ4… https://t.co/zS71RkNelg,2017-04-26 19:30:32,857315981798125573,GeneticLiteracy,,Eastern Time (US & Canada),,False,,
"BREAKING NEWS: Healthy non GMO, all natural coffee causing massive weight loss. https://t.co/spSOgmbmID https://t.co/1LgVUjZXVS",2017-04-26 19:30:29,857315966883172352,CassiEubank,Florida USA,,,False,,
"Genetic engineer eats gene-edited cabbage, gets a bad stomach #GMOs #GMO https://t.co/ksAd4zPrz5 /fd https://t.co/eghtuXRA2z",2017-04-26 19:30:21,857315933509095426,NoGMOsVerified,,,,False,,
RT @Shaikha_jb97: #تقنيات_حيويه_يشاركون2 food that got genetically modified https://t.co/TWPv9J76tA,2017-04-26 19:30:13,857315902026649600,eter2517,,,,False,,
"RT @FatimahBuhaimed: #تقنيات_حيويه_يشاركون2
genetic engineering https://t.co/q3tl8ptgzF",2017-04-26 19:30:04,857315864684748800,eter2517,,,,False,,
A&amp;M researchers explore the future of genetic engineering and cloning research as the first cloned cat turns 15.… https://t.co/okQYWlWQ5Y,2017-04-26 19:30:01,857315851309129728,TheBattOnline,"College Station, TX",Central Time (US & Canada),,False,,
@ChelseaClinton Why are people evil? Why can't people just be kind? You are a human being just like the rest of us. 😎,2017-04-26 19:58:08,857322927959756802,gmo_free_living,,,,False,857303212797419525,757303975
RT @GMWatch: Check out all the latest #GMO news in our Daily Digest  https://t.co/MMKh6nqCFP  Subscribe for free here https://t.co/xdL43qOe…,2017-04-26 19:57:55,857322869466050560,ghanilog,Planète Terre,Paris,,False,,
RT @DanielPeavey: It's all in my listicle (published in morse code via GMO fireflies) of emotions you feel when an old friend visits...,2017-04-26 19:57:49,857322847093620736,DanielPeavey,,Atlantic Time (Canada),,False,,
@realDonaldTrump @POTUS Has Ivonka seen this about GMO foods? https://t.co/8RZEihcArJ,2017-04-26 19:57:46,857322834401603586,BrianStormCrow,Not Russia ,Central Time (US & Canada),,False,,25073877
#CANADA'S First GE Fish | CBAN * Call your MP &amp; STOP the GMO fish factory https://t.co/bVwrTxvcon,2017-04-26 19:57:14,857322701253488640,amazinglyhealth,"Ontario, CA",Eastern Time (US & Canada),,False,,
#GMO banned in 60 countries but not in the #US     https://t.co/ROPRVMiDGY,2017-04-26 19:54:15,857321948317188097,milivoje_fergus,,,,False,,
RT @FarmFairyCrafts: #BOYCOTT @NestleUSA &amp; ALL THEIR #GMO PRODUCTS @truthglow @vixenvalentino @robles_jdaniel https://t.co/RvuomWq0T3,2017-04-26 19:54:08,857321917711355906,cook_robert_l,"Richmond, Virginia",Pacific Time (US & Canada),,False,,
RT @NoGMOsVerified: Monsanto Isn't Feeding the World—It's Killing Our Children #GMOs #GMO https://t.co/ksAd4zPrz5 /fd https://t.co/VGgtiPrm…,2017-04-26 19:54:07,857321913864994816,golddustmaker,,,,False,,
RT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10,2017-04-26 19:53:13,857321687053938688,munira_7q,,Quito,,False,,
RT @GMWatch: Check out all the latest #GMO news in our Daily Digest  https://t.co/MMKh6nqCFP  Subscribe for free here https://t.co/xdL43qOe…,2017-04-26 19:52:59,857321628509851653,7TariqM,sw5,Casablanca,,False,,
"RT @DrThomasPaul: ""I love #jobs but not when our #politicians are paid to #POISON consumers.""
@RealDonaldTrump #gmo #Monsanto #VAXXED
https…",2017-04-26 19:51:36,857321281447964674,melodijoy,"Kentucky, USA",Quito,,False,,
Bill Nye about to put the truth about GMO's in his 9 and make y'all pay for years of slander,2017-04-26 19:51:23,857321227018489856,ItsGregGucci,"Surrounded by idiots, IL",Eastern Time (US & Canada),,False,,
FrankenSwine: Genetic Scientists Create Human-Pig GMO https://t.co/yxQ6kzUgF8,2017-04-26 19:50:51,857321094545649664,karenkaren69,"Maryland, USA",,,False,,
"What about vaccines, gmo's, alternative medicine, space travel, artificial intelligence, IVF, etc.? Does he know what he's talking about?",2017-04-26 19:50:46,857321073859321856,sthouston94,FLA - LA - TX,,,False,857320024436080641,2952538267
"RT @DrThomasPaul: ""I love #jobs but not when our #politicians are paid to #POISON consumers.""
@RealDonaldTrump #gmo #Monsanto #VAXXED
https…",2017-04-26 19:50:44,857321065709686784,DrThomasPaul,Los Angeles.Worldwide.Skype,Pacific Time (US & Canada),,False,,
"RT @NonGMOProject: .@USDA will create plan for mandatory disclosure of #GMOs by 2018, but companies will not have to comply by then. https:…",2017-04-26 19:50:30,857321002958692352,EcoSurfer,Ocean Beach CA USA,Pacific Time (US & Canada),,False,,
Rising suicide rate for Indian farmers blamed on GMO seeds #GMOs #RightToKnow #GMO /n https://t.co/VVMbrGsTl8,2017-04-26 19:49:32,857320761006190595,NoGMOsVerified,,,,False,,
RT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10,2017-04-26 19:49:28,857320744665141248,lyynn77,Eastern,,,False,,
RT @NOonGMO: GMO's make up about 70-80% of the food we consume!!😢❌,2017-04-26 19:48:59,857320622267011073,Sutto001L,,,,False,,
"RT @AgShaleLaw: #AgLaw HotLink: ""Anti-GMO Bills Fail in Oregon""  -Reason https://t.co/RJ8oj07S6q  #GMO #Oregon",2017-04-26 19:48:45,857320565908152320,TroyOttAg,Pennsylvania State University,America/New_York,,False,,
RT @FarmFairyCrafts: #BOYCOTT @NestleUSA &amp; ALL THEIR #GMO PRODUCTS @truthglow @vixenvalentino @robles_jdaniel https://t.co/RvuomWq0T3,2017-04-26 19:48:36,857320524761923586,truthglow,United States,Eastern Time (US & Canada),,False,,
"5 Everyday Food Chemicals That Could Be Making You Fat: https://t.co/7G9HsSUOz6
#GMO",2017-04-26 19:48:24,857320474627407873,FarmFairyCrafts,"Austin, Texas",Central Time (US & Canada),,False,,
"Correction, it is shitty GMO (probably) ridden yogurt! https://t.co/Ro1ERXciat",2017-04-26 19:48:02,857320384802283521,craig3036,,Pacific Time (US & Canada),,False,,
"RT @truthaboutbigc: Monsanto, Corruption, and the Cancer Causing Dangers of GMO Foods (video) → https://t.co/IRCvTtSR7p
#Monsanto #GMO #food",2017-04-26 19:47:31,857320252723662848,Colin_Adam,"Cape Town, South Africa",Pretoria,,False,,
"RT @CommonGroundNow: For a farmer, spring means one thing: planting. But how does planting differ for a GMO crop versus an organic one? htt…",2017-04-26 19:47:25,857320230888099840,agbiotech,,Eastern Time (US & Canada),,False,,
RT @biotechaction: Calls for new federal environmental assessment of #GMO salmon #stopGMsalmon #peipoli #cdnpoli https://t.co/AIzJWhnfaK,2017-04-26 19:47:06,857320151137603584,skirri,Ottawa,Eastern Time (US & Canada),,False,,
"RT @selinasorrels: WE DON'T MAKE THE #NEWS

[we just report it]...

#GeoEngineering
#GMO
#Monsanto
#Vaccines
#Fukushima
#Nuclear
#NWO https…",2017-04-26 19:47:01,857320126869364736,batak1000,,,,False,,
RT @allisontannis: 88% ofCanadians want to know if there are GMOs in their food - tell your MP (they vote May 5 on GMO labelling bill) http…,2017-04-26 19:46:17,857319943192313860,barbaraa_garcia,,Amsterdam,,False,,
"RT @PamelaDrew: Ever wonder what Congress thinks of public health? Look at #Monsanto when MoC gave full rights to #gmo food supply! 
https:…",2017-04-26 19:45:59,857319870328975362,KraeuterVerbena,Usedom,Berlin,,False,,
Check out all the latest #GMO news in our Daily Digest – Subscribe for free here https://t.co/MRBMGy4KwQ https://t.co/2BZhZ4X6sz,2017-04-26 19:45:35,857319766544965632,notsowisewoman,North Carolina,Pacific Time (US & Canada),,False,,
thank u gmo's for these bigass strawberries https://t.co/bgM6GLeksL,2017-04-26 19:45:30,857319746374701059,veIvetnoir,NYLA,Atlantic Time (Canada),,False,,
Check out all the latest #GMO news in our Daily Digest  https://t.co/MMKh6nqCFP  Subscribe for free here https://t.co/xdL43qOeWV,2017-04-26 19:45:30,857319745309339648,GMWatch,,London,,False,,
"If this is Wednesday, it must be GMO hysteria day.https://t.co/SNnKxXnIAv https://t.co/0wCH7SiawU",2017-04-26 19:45:20,857319706058817536,Johnny_Kerekes,"Calgary, Alberta",Mountain Time (US & Canada),,False,,
"RT @ToriNicksWho: my favorite Trader snack.. its like apple jack cereal but chips but sticks.. also, less gmo than apple jacks. also very l…",2017-04-26 19:45:11,857319665676189697,ShezusChrist,Banarsie ,Quito,,False,,
"RT @NonGMOProject: .@USDA will create plan for mandatory disclosure of #GMOs by 2018, but companies will not have to comply by then. https:…",2017-04-26 19:44:57,857319610059829248,LadyRose666,outskirts of Death City(DC),International Date Line West,,False,,
"The Z-Trap Army... Have you subscribed? https://t.co/ArYDvDKOTX
#plant17 #nongmo #corn #pests17 @SpensaTech https://t.co/uX0UwGKVEh",2017-04-26 19:44:52,857319586768793600,SpectrumSeed,West Central Indiana,Pacific Time (US & Canada),,False,,
"@codykf No, our products do not contain any GMO ingredients. 😊",2017-04-26 20:13:54,857326892164104192,RedsBurritos,"Franklin, TN",Eastern Time (US & Canada),,False,857278878938746880,23107192
"Proteins found in un-sprouted grains, sugar, GMO's and conventional dairy are common culprits of #leakygutsyndrome.",2017-04-26 20:13:25,857326772337000448,LeakyGutFacts,"Jacksonville, AL",Pacific Time (US & Canada),,False,,
Not terrifying at all. Genetic Engineering done by kids &amp; Social Engineering done by France. The Exponential Future https://t.co/JY6VxuxLcj,2017-04-26 20:13:10,857326707581300736,CultureShocksUS,,Central Time (US & Canada),,False,,
@Reuters Keep feeding 45 beautiful GMO chocolatecake.I'm talking a bomb could have gone off N he wouldn't have noti… https://t.co/vxzIXkb5Oh,2017-04-26 20:12:57,857326656687493120,NefarusContrara,"Tucson, AZ",Pacific Time (US & Canada),,False,857324710622777344,1652541
RT @biotechaction: AquaBounty now wants to construct #GMO salmon factory in PEI - the world's first. Enviro assessment for new build underw…,2017-04-26 20:12:43,857326595081744384,TrairL,"Edmonton, Alberta",,,False,,
RT @silencedcrops: Trailer: Silenced Crops #SilencedCrops #GMO https://t.co/hJ9RYvoKvX,2017-04-26 20:12:34,857326558817783808,StathamSue,,,,False,,
https://t.co/mZj1Cc7Ngh old but valid #gmo #frankenfood,2017-04-26 20:12:16,857326483118981120,Sterlin60907720,,,,False,,
"RT @FatimahBuhaimed: #تقنيات_حيويه_يشاركون2
genetic engineering https://t.co/q3tl8ptgzF",2017-04-26 20:11:30,857326290520731648,tom_884,,,,False,,
RT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10,2017-04-26 20:11:10,857326206060040193,tom_884,,,,False,,
RT @OrganicLiveFood: Junk food spends $10-$12B/yr marketing #sugar/salt 2ur kids n 1:3 kids born after the yr 2000 r #obese https://t.co/lw…,2017-04-26 20:09:47,857325855961427969,Michell04099231,"Alpharetta, GA",,,False,,
"New Chapter Every Woman's One Daily, Women's Multivitamin https://t.co/mSfrwpmoTw #women #vitamins #iron #Bvitamins #vitaminD3 #nonGMO",2017-04-26 20:09:19,857325739955417088,News_Screamer,,Pacific Time (US & Canada),,False,,
Endocrine disruptors: The secret history of a scandal #GMOs #GMO https://t.co/ksAd4zPrz5 /gw https://t.co/RnbsqNmJDt,2017-04-26 20:09:13,857325714932199426,NoGMOsVerified,,,,False,,
"RT @nickykylegarden: No but a #carbon &amp; #pollution tax on #BigAg #pesticides &amp; #soil-destruction caused by growing #GMO soy, corn etc. migh…",2017-04-26 20:07:50,857325368713383938,andrewjbrooks1,"Caerdydd, Cymru",Santiago,,False,,
